Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Elliptical duration (ms),Martial arts duration (ms),Rock climbing duration (ms),Cross-country skiing duration (ms),Swimming duration (ms),Treadmill walking duration (ms),Other duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms),unknown duration (ms)
2021-02-02,5,1920.2986636487715,335.3109886646271,,,,,,,,,,0.5949684296270604,1.0474013090133667,0.25074702501296997,757,,,,,,47006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,59,2158.828876724608,4252.289808511734,28.0,28,,,,,,,,0.7379932097707211,2.197784900665283,0.2395729124546051,5707,,,,,,3020281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-04,4,1920.167797182873,225.71752333641052,,,,,,,,,,1.1797172581773951,3.7564079761505127,0.3106114864349365,421,,,,,,45371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,105,2411.1725285977673,4955.314479112625,61.0,61,71.0,71.0,71.0,,,,,1.0720108511459887,5.279860496520996,0.2565111815929413,6938,,,,2048021,,3982598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,59,2153.213521734617,2812.478313803673,25.0,25,,,,,,,,0.9296778791401586,3.0888118743896484,0.26742109656333923,4320,,,,790837,,2107791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,8,1926.0326420563506,443.73560523986816,,,,,,,,,,0.6891022907536103,1.441737174987793,0.2508785128593445,794,,,,,,118514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,5,1926.0259274948207,352.87768363952637,,,,,,,,,,0.9152766297215443,6.726834297180176,0.2840816378593445,724,,,,,,118430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09,19,1990.924519550787,1138.825534939766,4.0,4,,,,,,,,0.8805535706750143,2.3087656497955322,0.28861507773399353,1830,,,,,,925531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,20,2019.6034128779206,1167.8423844575882,2.0,2,,,,,,,,1.4955693824765928,21.634828567504883,0.2508785128593445,1863,,,,,,819826,207595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11,4,1916.5298394611973,213.86598122119904,,,,,,,,,,0.6752352412512868,1.503665804862976,0.2508785128593445,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,61,2205.53635783567,4661.659950256348,34.0,34,,,,,,,,0.6815382681373489,7.1838765144348145,0.24815641343593597,6294,,,,,,3414437,84487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,21,1976.5123369464154,876.0098922252655,1.0,1,,,,,,,,0.8579030121755102,1.9261857271194458,0.26452428102493286,1344,,,,,,748065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,26,1358.934874266094,2147.1800322532654,15.0,15,,,,,,,,1.0651519533768252,2.6643764972686768,0.2673600912094116,3039,,,,,,1507331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-23,,32.12451764040804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,,1916.5299072265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-25,77,1950.768716327998,2279.0011332035065,6.0,6,,,,39.97896957397461,-75.15765380859375,39.98323059082031,-75.1538314819336,0.7955389376432684,1.9101377725601196,0.25204864144325256,3073,,,,,,423522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,45,1679.8243828507875,2913.8831096589565,25.0,25,78.0,78.0,78.0,39.97780227661133,-75.158447265625,39.984031677246094,-75.1558837890625,0.6282331621941554,1.5235295295715332,0.041232675313949585,4632,,,,,,2714387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-02,3,1916.5299072265625,130.1821037530899,,,,,,,,,,0.9556910967193913,1.2914361953735352,0.2959791421890259,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,11,1945.2617821482515,587.6033511161804,,,,,,,,,,0.7592428447856141,1.4334450960159302,0.2696015238761902,1245,,,,,,358328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-04,49,2085.406462783691,2956.679693341255,11.0,11,,,,39.98346710205078,-75.15801239013672,39.984031677246094,-75.15771484375,0.9012169423989123,4.532653331756592,0.25246813893318176,4336,,,,,,2104780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,47,2102.023809462027,3176.7885266542435,20.0,20,,,,39.97895050048828,-75.1578369140625,40.04179382324219,-75.13671112060547,0.629085954814463,7.001480579376221,0.2621244788169861,4706,,,,,,2313346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,79,1299.58407196553,3934.8688719272614,41.0,41,,,,39.952537536621094,-75.20199584960938,39.98432922363281,-75.15316772460938,0.9117212876854448,4.3990960121154785,0.01435547973960638,5925,,,,993613,,4200886,91993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-19,,1916.529592778543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,42,2063.175152204885,2441.5999088287354,16.0,16,,,,39.95252990722656,-75.25807189941406,39.96282958984375,-75.16393280029297,0.5479157064011272,5.2151594161987305,0.2628251016139984,3445,,,,,,1828872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-21,55,2120.598666382222,2814.9976827204227,26.0,26,,,,39.976627349853516,-75.1583023071289,39.984031677246094,-75.15727996826172,1.0244681045076711,5.50271463394165,0.0031982911750674248,4505,,,,451028,,2063689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-22,50,1046.7421998840673,2902.644407272339,22.0,22,,,,39.980995178222656,-75.15800476074219,39.98645782470703,-75.15597534179688,0.8867185283083724,3.2426629066467285,0.08192716538906097,4441,,,,,,2796455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-23,4,1916.5297303421953,254.46250915527344,,,,,,,,,,0.6348764255992692,1.4199999570846558,0.2628251016139984,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-24,,19.54698395932471,,,,,,,,,,,1.4199999570846558,1.4199999570846558,1.4199999570846558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,,1916.5296906042756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,,1916.5296906042756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04,30,2044.8751708226994,1682.883951306343,18.0,18,,,,39.97780227661133,-75.1596450805664,39.9840202331543,-75.15734100341797,0.6191757093756277,1.8433676958084106,0.24743521213531494,2712,,,,,,1600647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05,20,2012.4552872811043,1177.1507000923157,5.0,5,,,,39.98201370239258,-75.1568603515625,39.98310852050781,-75.15593719482422,0.5907035167720093,1.4688429832458496,0.2508785128593445,1773,,,,,,1196325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06,97,2289.883073915017,6195.515003144741,45.0,45,,,,39.95415115356445,-75.16165924072266,40.04183578491211,-75.1368637084961,0.9743174997567399,2.9653384685516357,0.04442933201789856,8562,,,,,,4542612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07,2,1922.7239938794082,382.7689538002014,,,,,,,,,,0.437193871085042,0.8036233186721802,0.2508785128593445,790,,,,,,77252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08,80,2349.882008430627,5684.378304481506,45.0,45,,,,39.954498291015625,-75.20279693603516,39.98359298706055,-75.15705871582031,1.0095082068952232,3.119994640350342,0.03298668563365936,7599,,,,,,3298415,938930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-09,34,2036.9698389424611,2017.1363282203674,15.0,15,,,,39.9790153503418,-75.15794372558594,39.98402404785156,-75.15327453613281,0.8776481305684221,3.0108535289764404,0.07341957092285156,3052,,,,,,1502055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-10,18,1926.4224993491125,917.0800747871399,5.0,5,,,,39.98202133178711,-75.157958984375,39.98402786254883,-75.15592956542969,0.414748340598809,1.4654821157455444,0.14042605459690094,1509,,,,,,1115021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-12,,1916.5296175896137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-13,3,1931.1277241853722,197.83563995361328,,,70.0,70.0,70.0,,,,,0.32640405512715864,0.3583979308605194,0.2986648976802826,432,,,,,,182058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-14,43,2129.0867347573694,2755.3814388513565,20.0,20,,,,39.977848052978516,-75.1585693359375,39.98647689819336,-75.15595245361328,1.0491593562864778,4.384055137634277,0.0292423814535141,4116,,,,,,2650881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-15,19,1989.8818582545225,1296.7060241699219,11.0,11,,,,39.97960662841797,-75.15800476074219,39.98402404785156,-75.15721893310547,1.6101522305751932,2.4672701358795166,0.35839787125587463,2006,,,,,,914802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-16,70,2215.6302478728257,3679.9190360307693,35.0,35,,,,39.97942352294922,-75.15802001953125,39.984031677246094,-75.15320587158203,0.37694541916061647,1.978967547416687,0.06880339235067368,6098,,,,382960,,3321505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-17,145,2647.561068893076,9106.32772821188,60.0,59,,,,39.94878005981445,-75.2036361694336,40.039825439453125,-75.13792419433594,0.9181754189690896,2.778170108795166,0.08054506778717041,13263,,,,,,8769470,122767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-18,55,2140.1486201294147,3404.4889929294586,26.0,26,,,,39.97779083251953,-75.15841674804688,39.98402786254883,-75.15328979492188,1.1164906110680803,6.597935676574707,0.08775177597999573,5026,,,,,,2788613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-19,16,1979.2854075548996,1062.955018043518,3.0,3,,,,,,,,0.5889901631598607,1.5015599727630615,0.2628251016139984,1689,,,,,,782650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-20,62,2209.167902723079,3506.4914107322693,24.0,24,,,,39.97663116455078,-75.15936279296875,39.984031677246094,-75.15399169921875,0.7561614682756992,1.9142922163009644,0.08979757875204086,5278,,,,,,3506578,61080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-21,87,2347.941957397893,4939.264402985573,44.0,44,,,,39.95267868041992,-75.16415405273438,39.98706817626953,-75.15593719482422,0.8748295945081044,2.823995590209961,0.011312965303659439,8184,,,,,,5380306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-22,47,2100.784823294388,3126.314066171646,21.0,21,,,,39.95266342163086,-75.20355987548828,40.04181671142578,-75.13672637939453,0.5983273995003231,2.4009146690368652,0.15256455540657043,4359,,,,,,2297894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-23,62,2168.8109270299346,2746.1285885572433,30.0,30,,,,39.97929382324219,-75.1579818725586,39.9840202331543,-75.15361785888672,0.6933871106111018,1.9519630670547485,0.2070867419242859,4270,,,,927690,,2156273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24,56,2177.91480195236,3519.696383833885,24.0,24,,,,39.97661590576172,-75.1584243774414,39.9840202331543,-75.1542739868164,0.48170525104683537,1.990382432937622,0.037894368171691895,4953,,,,,,3122720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-25,90,2134.9472734957008,4413.548403739929,,,91.37594936708861,127.0,65.0,39.95226287841797,-75.20256042480469,39.984039306640625,-75.15653228759766,2.4594474598628993,12.264688491821289,0.5723401308059692,6536,,,,,,3462922,216473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-26,28,2033.3122749496406,1442.6486465930939,10.0,10,116.54401408450704,130.0,63.0,39.981719970703125,-75.1579360961914,39.98402404785156,-75.15343475341797,0.39901859102910003,1.8304795026779175,0.0013786667259410024,2785,,,,,,1456440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-27,75,1283.7709549639007,3699.99050450325,,,97.42160278745645,138.0,59.0,,,,,0.49378688667580056,2.2568256855010986,0.0,5516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-28,,1916.5298136807526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-29,14,1961.7324983641693,683.4463226795197,,,,,,,,,,0.6607256369517737,0.885283887386322,0.5500152111053467,1139,,,,,,563741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,90,2309.68392050144,5375.756148576736,31.0,31,,,,39.97662353515625,-75.15916442871094,39.98641586303711,-75.1556167602539,6.481085473653,31.226001739501953,0.2347792387008667,8015,,,,,,4903122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,115,2106.0186139022408,4933.089817047119,3.0,3,86.63104524180967,137.0,70.0,39.95248794555664,-75.20279693603516,39.98493576049805,-75.15740203857422,0.8452900739241217,1.4744956493377686,0.0,7363,,,,,,4637749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-02,27,2051.0975331021405,1831.873355269432,15.0,15,80.35412474849095,104.0,70.0,39.97797775268555,-75.15937042236328,39.98401641845703,-75.15794372558594,0.23596466587974682,1.5548624992370605,0.0013786667259410024,2792,,,,,,1678247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03,14,1944.964609928344,852.7423830032349,2.0,2,82.06666666666666,87.0,71.0,,,,,0.5912609903446404,3.1537327766418457,0.2628251016139984,1315,,,,,,354622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-04,5,1944.6779385491614,347.3285131454468,,,,,,,,,,1.3389835728411486,2.664299249649048,0.2986648976802826,655,,,,,,351048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-05,38,2073.0851962073466,2482.305357813835,16.0,16,73.0958904109589,101.0,67.0,39.978267669677734,-75.16047668457031,39.9840202331543,-75.15594482421875,0.7873996929939495,2.3661715984344482,0.07757238298654556,3615,,,,,,1952463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-06,56,2459.118001085368,4260.794537723064,14.0,14,91.65932452276064,130.0,49.0,39.97985076904297,-75.15872955322266,39.984031677246094,-75.15493774414062,0.633431200211937,22.714445114135742,0.0,6938,,,,,,3746879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-07,,2076.2943002864295,1553.4716683626175,,,82.61647173489278,122.0,60.0,,,,,1.8277248582085597,33.79800033569336,0.0,2553,,,,,,204119,,,,,,,,,7680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,16,2180.2204870332994,2304.3625305891037,,,89.6317722681359,126.0,64.0,,,,,9.605454750276662,41.72100067138672,0.0,3669,,,,,,2069963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14580000,,,,,,,,,
2021-05-09,30,2298.0589383639312,2997.5884437561035,,,81.53772189349112,125.0,47.0,,,,,0.5939519636513837,28.34000015258789,0.0,4852,,,,,,2568793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19800000,,,,,,,,,
2021-05-10,62,2461.255864405321,5634.8565410375595,,,85.3552908199019,171.0,55.0,,,,,2.119315729588085,26.082000732421875,0.0,8841,,,,,,5528211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17940000,,,,,,,,,,,,,,,,,,,
2021-05-11,5,2069.6785383508013,1691.5439149141312,,,86.29221681723419,133.0,49.0,,,,,16.856484375074878,41.361000061035156,0.7710000276565552,2762,,,,,,32508,,,,,,,,,,,,,,,,,,,,,,,8580000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13080000,,,,,,,,,,,,,,,,,,,
2021-05-12,1,2558.153211171563,3074.770771622658,,,87.23922603342129,127.0,52.0,,,,,14.346846856978264,38.84000015258789,0.6022065281867981,4932,,,,,,1227713,,,,,,,,,,,,,,,,,,,,,,,11940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-13,48,2139.2729389950737,2535.1368173360825,,,87.00933333333333,153.0,58.0,,,,,3.2689731022560027,20.110000610351562,0.004135999828577042,4100,,,,,,1747864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13920000,,,,,,,,,,,,,,,,,,,,,,
2021-05-14,45,2653.7588031788273,4591.321080327034,,,85.14767199444059,155.0,48.0,,,,,1.8810653658033505,15.770000457763672,0.0,7312,,,,,,3223282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17580000,,,,,,,,,,,,,,13080000,,,,,,,,
2021-05-15,,2654.5418854158515,3260.100552678108,,,86.61987491313413,182.0,48.0,,,,,1.3906039934531687,34.01838302612305,0.0,5228,,,,,,463872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12900000,,,,,,,,,,,,21660000,,,,,,,,
2021-05-16,15,2798.0118010790247,4947.09227180481,,,89.63819095477388,160.0,50.0,,,,,0.021267961561748327,0.12545867264270782,0.0,7972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17220000,,,,,,,,,,,,,,,,,,,,
2021-05-17,,1916.5297238372093,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-18,15,2105.92023024596,1627.9257049560547,,,90.44385964912281,118.0,72.0,,,,,4.96223524911027,28.689836502075195,0.2508785128593445,2548,,,,,,713303,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19,6,2032.891266292996,1262.1069651842117,,,,,,,,,,0.5177759835022339,0.6369763612747192,0.2741469442844391,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20,,1976.7104566352687,290.34720635414124,,,,,,,,,,,,,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-21,,1916.5298176092847,40.946401953697205,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-22,3,1918.4359904654466,91.74986267089844,,,,,,,,,,0.5323036215073912,0.6274883151054382,0.3464512825012207,202,,,,,,23774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-23,30,2194.433467096649,3209.1149932146072,,,,,,,,,,,,,5136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-24,,1938.6382141113281,1417.67795920372,,,,,,,,,,,,,2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-25,,1956.7466283079052,1476.8829377889633,,,,,,,,,,,,,2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26,,1989.8912246787481,1491.8702746629715,,,,,,,,,,0.5799634851932907,0.8500000238418579,0.2628251016139984,2424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,,2030.0358172098795,1987.7842185497284,,,,,,,,,,,,,3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,2,2079.10811920166,2008.9379782676697,,,,,,,,,,0.3106114864349365,0.35839787125587463,0.2628251016139984,3196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,47,2330.505728149414,4532.342294335365,,,,,,,,,,3.715581212950386,20.544593811035156,0.2628251016139984,6970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
